"x","y","ident"
"610924.188756914"," 6848705.73774292",12312
"627449.658033376"," 6833087.42947257",12313
"603434.489968424"," 6866710.76174984",12314
"616790.817064763"," 6865878.84163643",12315
"619777.111615923"," 6855729.01752471",12316
"611215.751779457"," 6867412.04972851",12317
"623083.392187552"," 6860126.22395537",12318
"635962.641797897"," 6869531.77166178",12319
"537647.751562577"," 6857443.65615882",12320
"534632.471223526"," 6874935.85442409",12321
"564189.029645454"," 6858021.66782536",12322
"576426.957057252"," 6886223.50458272",12323
"531881.918475196"," 6897041.64044321",12324
"564966.51068544"," 6892203.10856444",12325
"575302.516779325"," 6886569.98207648",12326
"609442.882034506"," 6897890.82349599",12327
"530295.012491919"," 6915277.22264135",12328
"570385.791264354"," 6773554.85253572",12329
"593854.086742873"," 6769235.12875639",12330
"543730.535034645"," 6803052.72813796",12331
"568333.193348601"," 6787981.73335291",12332
"596454.455288263"," 6784198.22683933",12333
"604437.989161743"," 6797534.48693923",12334
"568635.862265593"," 6823684.40462026",12335
"605866.735194946"," 6835957.98975537",12336
"572434.495469435"," 6857003.29486801",12337
"592852.974402855"," 6844259.06182787",12338
"594007.600759292"," 6881153.19216518",12339
"146649.153230802"," 6776268.12148945",12340
"201541.064823148"," 6790970.8643203",12341
"211035.333695003"," 6789696.31957928",12342
"157582.889472224"," 6819517.57842875",12343
"185436.613679965"," 6817930.60654509",12344
"212224.410935418"," 6803712.16620053",12345
"121412.941023786"," 6831997.59258252",12346
"144283.640578479"," 6840591.80363842",12347
"193162.315659326"," 6818932.70687029",12348
"222509.474847579"," 6823294.21046485",12349
"164048.286059961"," 6859176.85900272",12350
"195853.641125475"," 6846959.16786247",12351
"883270.450431083"," 6689965.33881753",12352
"927672.930390612"," 6700190.45914404",12353
"901905.412125562"," 6733557.0433881",12354
"913588.987475299"," 6718605.03757427",12355
"924509.061183696"," 6721262.58890199",12356
"947372.806842232"," 6735650.23144296",12357
"993874.523880562"," 6716574.23258814",12358
"924634.665258266"," 6746201.75454063",12359
"943204.588019204"," 6737498.03585695",12360
"955752.224392982"," 6746898.67935838",12361
"823382.269707709"," 6655095.94674352",12362
"865701.285653105"," 6667235.32697316",12363
"802685.718428456"," 6701891.64050155",12364
"830256.592026181"," 6684439.27288287",12365
"861277.564131944"," 6670879.56374743",12366
"809009.445169122"," 6706635.78207938",12367
"846885.088468171"," 6709692.14235766",12368
"861080.791257611"," 6732791.43872073",12369
"798749.275732898"," 6743012.76681915",12370
"821447.518565893"," 6759238.71528327",12371
"406967.922425483"," 6773592.6351008",12372
"422582.982593545"," 6770121.397419",12373
"468002.716790026"," 6759359.34559545",12374
"410384.333203201"," 6786910.59018283",12375
"426497.776216225"," 6787955.34556995",12376
"454336.79654084"," 6795635.41688754",12377
"422479.965644543"," 6793659.91056855",12378
"429539.803705507"," 6806753.0079694",12379
"467701.612145713"," 6818950.16820128",12380
"400035.345510818"," 6685809.81459716",12381
"428090.275091588"," 6689697.24271693",12382
"454646.725290222"," 6706764.34337874",12383
"415765.815869212"," 6715357.80624756",12384
"437053.875372282"," 6720853.06889182",12385
"458606.225916883"," 6709384.28009664",12386
"496235.644681376"," 6726404.52194763",12387
"410089.513886027"," 6730482.42372288",12388
"418364.34199801"," 6731284.75260282",12389
"589587.888554757"," 6691460.49889408",12390
"571670.29096288"," 6711059.58551238",12391
"606906.735803336"," 6703832.99341495",12392
"628751.785255622"," 6705992.73708718",12393
"555860.363147991"," 6736694.57832352",12394
"584606.93387789"," 6731764.50562199",12395
"556248.173700484"," 6748403.63534566",12396
"579498.641891492"," 6754621.71039477",12397
"469180.702085227"," 6481924.43564306",12398
"456788.31143979"," 6511139.9849671",12399
"465861.281964548"," 6510837.21054523",12400
"474422.547321715"," 6504635.30638526",12401
"447841.996348083"," 6540227.13403521",12402
"492192.247764156"," 6520536.1100596",12403
"520785.691364013"," 6530590.74068745",12404
"534403.589580937"," 6651438.95654188",12405
"491920.853490485"," 6672059.3675655",12406
"528337.282873361"," 6670135.59079363",12407
"534992.369747519"," 6669233.58615587",12408
"561186.372300535"," 6669069.50196351",12409
"477001.731638341"," 6701854.43645828",12410
"517800.410585149"," 6690267.57310629",12411
"532959.136323801"," 6699999.183058",12412
"517246.505040346"," 6715990.02801752",12413
"534872.151886842"," 6726303.38235697",12414
"424761.285313401"," 6456956.74286167",12415
"466789.01989945"," 6478229.24012262",12416
"422376.807843321"," 6496747.05814794",12417
"438807.421742935"," 6483845.72940637",12418
"382180.083632444"," 6505015.95769116",12419
"409424.17479957"," 6508901.33943447",12420
"387232.959555437"," 6536342.21181127",12421
"421262.10270355"," 6557924.8562068",12422
"431316.218024116"," 6533609.31749775",12423
"377334.862827299"," 6576555.31754851",12424
"412631.918353946"," 6567503.23708303",12425
"992216.367338559"," 6732893.85496793",12426
"1010004.69478167"," 6715820.42873526",12427
"1000119.43549764"," 6727490.39542054",12428
"998545.004361084"," 6730755.86614323",12429
"1000861.02943721"," 6743925.40786539",12430
"1000982.22660281"," 6727304.64603845",12431
"1004598.34962036"," 6724483.74861014",12432
"983324.247658634"," 6757520.85494872",12433
"1002466.96278833"," 6759873.59364115",12434
"994283.142866341"," 6746857.44763415",12435
"833888.353486546"," 6353355.46102392",12436
"855988.77045335"," 6366403.53630314",12437
"889924.345840881"," 6357462.56596892",12438
"840235.237982124"," 6379770.64502917",12439
"876441.414509991"," 6393041.5017952",12440
"880287.810214977"," 6393983.07768654",12441
"853425.958491953"," 6396443.53036338",12442
"893216.562904599"," 6412840.8226514",12443
"846975.576845089"," 6448500.90370558",12444
"895513.601917955"," 6427241.21802065",12445
"858132.996521981"," 6469415.87744334",12446
"914742.149493194"," 6357062.49303767",12447
"911423.892682887"," 6376504.61000236",12448
"943489.693760495"," 6382577.63857333",12449
"964386.359533004"," 6388067.73129231",12450
"921934.008748739"," 6398455.60854342",12451
"947371.991247493"," 6417095.64120549",12452
"973406.239380769"," 6412379.7684586",12453
"990985.599474776"," 6407869.4971003",12454
"972536.926470406"," 6442655.82366151",12455
"983858.467114884"," 6421189.2575701",12456
"873910.085066917"," 6836823.33702509",12457
"857184.785424816"," 6852922.41421318",12458
"889110.474862854"," 6851349.2425091",12459
"859373.943304728"," 6883132.54959639",12460
"883568.120418812"," 6883943.84410922",12461
"904560.80173273"," 6884050.07349085",12462
"864433.608522723"," 6906303.66706947",12463
"872833.258557829"," 6907987.83878056",12464
"866674.500500868"," 6928399.13385148",12465
"758719.614053067"," 6784690.70656989",12466
"790722.454826286"," 6759923.08846507",12467
"815130.488968409"," 6759059.04964376",12468
"762983.844879005"," 6789770.50169205",12469
"781143.216409659"," 6786114.26317432",12470
"826063.121280588"," 6796600.55777357",12471
"742449.457229021"," 6820922.10765298",12472
"760363.976692703"," 6808674.10084068",12473
"782199.637990383"," 6814044.70559045",12474
"805575.969212643"," 6829386.3580732",12475
"792167.179740904"," 6840495.21326856",12476
"844013.997518902"," 6737042.96622173",12477
"867795.921081732"," 6741189.87678298",12478
"843164.670898483"," 6765235.83693604",12479
"860487.547803184"," 6765813.18921584",12480
"893757.882152739"," 6759117.61132243",12481
"867637.63780005"," 6800091.2075969",12482
"902428.667179363"," 6800828.96736586",12483
"835845.152165644"," 6817537.61764247",12484
"847601.404970025"," 6813016.85602501",12485
"833233.457927496"," 6838695.27364673",12486
"995438.549492569"," 6755173.97931682",12487
"919469.928760844"," 6793384.67638728",12488
"929880.260568641"," 6787128.06660936",12489
"954820.272241083"," 6785013.96678176",12490
"991066.672505872"," 6789800.56057472",12491
"884070.9392606"," 6813452.13169835",12492
"908954.278892669"," 6799039.17109266",12493
"942504.160672721"," 6815055.4894856",12494
"989594.071155475"," 6813595.69884508",12495
"858352.397830785"," 6296573.24373923",12496
"871900.335972412"," 6296492.32440829",12497
"900236.576837358"," 6320038.567993",12498
"860336.155525037"," 6322049.75276141",12499
"883184.195066086"," 6321980.53491189",12500
"887140.252813567"," 6310968.41093971",12501
"837294.909716556"," 6347206.19184004",12502
"868635.269172118"," 6352087.45729217",12503
"897385.20675174"," 6362762.23155243",12504
"745984.38634327"," 6343175.58437283",12505
"763506.767563263"," 6340040.44768563",12506
"725647.629309226"," 6348949.57106908",12507
"733268.893461435"," 6354470.24166",12508
"766908.022388557"," 6350972.44864677",12509
"718646.570854601"," 6376028.56836813",12510
"736949.112115189"," 6369712.60250612",12511
"765753.004247995"," 6377659.04619424",12512
"722136.917110313"," 6416697.35643332",12513
"744014.91362857"," 6404115.29165477",12514
"919040.747683755"," 6295979.59532465",12515
"940323.566528354"," 6292982.47369535",12516
"954240.221977607"," 6307188.94925031",12517
"988116.542074329"," 6322743.32241684",12518
"905362.347064799"," 6329493.8725389",12519
"946270.861625056"," 6318217.24763768",12520
"973643.764080853"," 6330694.63072506",12521
"978452.761947608"," 6336614.62116683",12522
"938621.396277416"," 6351567.98482668",12523
"951109.241280147"," 6353380.21918461",12524
"992210.26806297"," 6368652.81340927",12525
"272705.706898164"," 6745306.87523327",12526
"300537.41573388"," 6721693.19289523",12527
"232962.709967462"," 6749799.3779583",12528
"247896.292214044"," 6760639.40241282",12529
"266334.592220414"," 6771813.85448017",12530
"300900.799930415"," 6775128.49573326",12531
"223510.597487395"," 6778928.44675417",12532
"254867.954887212"," 6791736.82858544",12533
"276173.37351669"," 6794491.99523154",12534
"316462.739836744"," 6770085.10336122",12535
"965377.781133006"," 6640628.49974239",12536
"938976.53910874"," 6643027.27476394",12537
"954708.564326006"," 6655577.58964298",12538
"925757.471335888"," 6690758.81437285",12539
"945044.058175595"," 6686579.92805241",12540
"966515.61667009"," 6684477.76395248",12541
"980638.790097859"," 6692862.04863692",12542
"967013.422379109"," 6699985.15464904",12543
"978132.917606112"," 6690073.62638673",12544
"896360.927697901"," 6594867.67670825",12545
"926445.799156668"," 6595969.84067685",12546
"898211.405769621"," 6614921.35595279",12547
"919738.040444086"," 6629122.20515059",12548
"875218.572410508"," 6649810.33936351",12549
"921134.51380625"," 6653993.26781485",12550
"920396.295398118"," 6650819.98283718",12551
"916990.3396989"," 6673191.39578117",12552
"806400.064843715"," 6365336.37700583",12553
"825860.654490865"," 6358059.1113584",12554
"793312.844870621"," 6389437.29963492",12555
"805776.729795947"," 6391182.729717",12556
"783986.057065436"," 6398098.98812089",12557
"822237.078280053"," 6398606.32890135",12558
"835934.461617564"," 6424903.26968253",12559
"802371.124925888"," 6430613.82143882",12560
"847771.718186979"," 6444258.71267107",12561
"826412.050502096"," 6442348.67539738",12562
"785983.980060078"," 6264301.70805041",12563
"796973.547092162"," 6292230.49671423",12564
"826396.49841142"," 6293834.08586528",12565
"738471.864741742"," 6325759.93696448",12566
"753491.41862009"," 6323736.09009885",12567
"779795.057372644"," 6310987.032859",12568
"819065.245191093"," 6309106.50145949",12569
"783747.82288865"," 6331298.93812292",12570
"816040.206226978"," 6337224.99956784",12571
"647920.1968485"," 6190836.90841214",12572
"639769.75060119"," 6211758.2987227",12573
"651976.585982582"," 6222978.59150232",12574
"680817.54973709"," 6204419.56290757",12575
"710096.849779224"," 6222697.81803959",12576
"606558.600163891"," 6231386.58492857",12577
"629211.673639293"," 6249004.40102009",12578
"661331.280603288"," 6256216.48509552",12579
"696832.457770219"," 6229652.43106274",12580
"744525.412823825"," 6416251.91372871",12581
"782024.857474707"," 6438880.92724193",12582
"788791.621431389"," 6423871.15578685",12583
"725360.694617388"," 6467598.4664671",12584
"748538.405243127"," 6470198.53201135",12585
"788578.577468388"," 6441635.14158128",12586
"791975.775697881"," 6444294.59964297",12587
"733621.41882198"," 6474333.24451317",12588
"785273.094771646"," 6477038.36080843",12589
"789384.197859706"," 6470236.62402985",12590
"900592.140359992"," 6244499.75619205",12591
"814055.458388706"," 6260084.66029018",12592
"828785.342332566"," 6262466.07091222",12593
"852219.143764882"," 6277139.45452999",12594
"887886.804828432"," 6270940.92972986",12595
"890052.590924503"," 6264033.43196437",12596
"935873.587996131"," 6254801.74560975",12597
"825135.233989576"," 6293602.33758817",12598
"836681.904842912"," 6293232.18657876",12599
"890245.27294283"," 6284709.55528094",12600
"910021.898830497"," 6275528.41753474",12601
"861706.306956544"," 6323781.38749467",12602
"461494.306147259"," 6327624.54776007",12603
"494806.669319722"," 6344572.63963211",12604
"513063.575026834"," 6322774.68810237",12605
"447183.306778942"," 6370359.10512193",12606
"493611.653687174"," 6349415.13337998",12607
"523282.535706901"," 6355067.36436265",12608
"488192.300454455"," 6374286.04713471",12609
"505514.746599154"," 6383231.64748789",12610
"543880.283186979"," 6392177.98325995",12611
"621141.004743931"," 6521232.10152858",12612
"644236.758793362"," 6522816.74183221",12613
"582531.425375723"," 6549528.50719666",12614
"611847.756951992"," 6527280.35304914",12615
"633959.822416895"," 6533039.60292353",12616
"650719.008636032"," 6530657.74039118",12617
"581715.455064782"," 6567744.9963773",12618
"601201.03352232"," 6556342.07131065",12619
"642844.390826889"," 6551914.85863369",12620
"667372.147617233"," 6556078.52186266",12621
"576965.112537378"," 6593267.54064926",12622
"608121.495149043"," 6581824.90607885",12623
"643267.115344883"," 6597945.96285255",12624
"571704.925397557"," 6437958.92264976",12625
"608665.683583204"," 6437823.76004199",12626
"636833.37485652"," 6453262.40472312",12627
"589090.606259328"," 6484166.79458107",12628
"609406.774669733"," 6490341.13060563",12629
"648773.003655966"," 6480184.82132229",12630
"657780.586870569"," 6473980.77352783",12631
"621208.21126442"," 6510028.97779866",12632
"630466.797288988"," 6501674.04777779",12633
"639902.172108503"," 6406068.64260103",12634
"658491.608972981"," 6411868.98598506",12635
"641981.617921354"," 6426698.96221406",12636
"654317.329751648"," 6422582.89439756",12637
"689377.314702926"," 6427404.75946258",12638
"716689.998283368"," 6427928.33468097",12639
"660985.63329535"," 6437387.8131226",12640
"687510.219941234"," 6442982.22596536",12641
"697865.045791809"," 6445798.586344",12642
"668964.859361149"," 6479862.62097827",12643
"688051.20028401"," 6474324.17222171",12644
"720925.639792662"," 6480905.93478515",12645
"649924.534761352"," 6817885.66638939",12646
"650870.845025223"," 6803220.0665608",12647
"655726.648354533"," 6793076.27827618",12648
"642272.194905212"," 6810615.22347499",12649
"651809.299528417"," 6821154.99786213",12650
"668715.408751372"," 6832666.26411229",12651
"630633.027061825"," 6818368.15309245",12652
"644706.450291727"," 6839288.24622184",12653
